customer_id,category_id,product_id,interaction
customer_31,Electronics,Electronics Product 4,1
customer_798,Office Supplies,Office Supplies Product 24,1
customer_137,Home Appliances,Home Appliances Product 23,1
customer_136,Luggage & Travel Accessories,Luggage & Travel Accessories Product 19,1
customer_696,Health & Beauty,Health & Beauty Product 5,1
customer_225,Pet Supplies,Pet Supplies Product 35,1
customer_2445,Electronics,Electronics Product 19,1
customer_1255,Automotive,Automotive Product 10,1
customer_2122,Electronics,Electronics Product 17,1
customer_1137,Tools & Hardware,Tools & Hardware Product 17,1
customer_1095,Jewelry,Jewelry Product 6,1
customer_390,Footwear,Footwear Product 17,1
customer_243,Clothing,Clothing Product 10,1
customer_1769,Baby Products,Baby Products Product 10,1
customer_1745,Baby Products,Baby Products Product 2,1
customer_686,Health & Beauty,Health & Beauty Product 8,1
customer_1051,Electronics,Electronics Product 17,1
customer_960,Tools & Hardware,Tools & Hardware Product 22,1
customer_699,Office Supplies,Office Supplies Product 20,1
customer_1158,Pet Supplies,Pet Supplies Product 10,1
customer_149,Home Appliances,Home Appliances Product 12,1
customer_2299,Musical Instruments,Musical Instruments Product 20,1
customer_1474,Office Supplies,Office Supplies Product 4,1
customer_519,Toys & Games,Toys & Games Product 13,1
customer_1135,Video Games,Video Games Product 3,1
customer_170,Home Appliances,Home Appliances Product 13,1
customer_737,Furniture,Furniture Product 37,1
customer_874,Home Appliances,Home Appliances Product 3,1
customer_152,Books,Books Product 17,1
customer_51,Electronics,Electronics Product 18,1
customer_134,Home Appliances,Home Appliances Product 9,1
customer_983,Groceries,Groceries Product 28,1
customer_1163,Pet Supplies,Pet Supplies Product 16,1
customer_1043,Jewelry,Jewelry Product 14,1
customer_39,Electronics,Electronics Product 27,1
customer_1799,Luggage & Travel Accessories,Luggage & Travel Accessories Product 30,1
customer_632,Health & Beauty,Health & Beauty Product 2,1
customer_1766,Baby Products,Baby Products Product 4,1
customer_1247,Health & Beauty,Health & Beauty Product 12,1
customer_1292,Sporting Goods,Sporting Goods Product 31,1
customer_190,Health & Beauty,Health & Beauty Product 15,1
customer_1621,Tools & Hardware,Tools & Hardware Product 9,1
customer_504,Sporting Goods,Sporting Goods Product 9,1
customer_1522,Baby Products,Baby Products Product 9,1
customer_3,Pet Supplies,Pet Supplies Product 32,1
customer_724,Footwear,Footwear Product 33,1
customer_446,Books,Books Product 21,1
customer_1915,Video Games,Video Games Product 11,1
customer_1788,Baby Products,Baby Products Product 5,1
customer_255,Jewelry,Jewelry Product 13,1
customer_1847,Luggage & Travel Accessories,Luggage & Travel Accessories Product 17,1
customer_1289,Automotive,Automotive Product 2,1
customer_919,Sporting Goods,Sporting Goods Product 6,1
customer_1813,Furniture,Furniture Product 13,1
customer_477,Books,Books Product 7,1
customer_389,Furniture,Furniture Product 25,1
customer_1667,Furniture,Furniture Product 36,1
customer_1523,Jewelry,Jewelry Product 4,1
customer_799,Tools & Hardware,Tools & Hardware Product 18,1
customer_1178,Pet Supplies,Pet Supplies Product 4,1
customer_595,Footwear,Footwear Product 12,1
customer_1660,Tools & Hardware,Tools & Hardware Product 28,1
customer_981,Groceries,Groceries Product 24,1
customer_1259,Automotive,Automotive Product 6,1
customer_318,Footwear,Footwear Product 18,1
customer_96,Footwear,Footwear Product 17,1
customer_247,Clothing,Clothing Product 18,1
customer_915,Jewelry,Jewelry Product 2,1
customer_2375,Groceries,Groceries Product 12,1
customer_1854,Luggage & Travel Accessories,Luggage & Travel Accessories Product 24,1
customer_724,Furniture,Furniture Product 13,1
customer_1238,Luggage & Travel Accessories,Luggage & Travel Accessories Product 11,1
customer_882,Footwear,Footwear Product 32,1
customer_1014,Jewelry,Jewelry Product 4,1
customer_621,Health & Beauty,Health & Beauty Product 2,1
customer_1624,Tools & Hardware,Tools & Hardware Product 15,1
customer_1508,Garden & Outdoors,Garden & Outdoors Product 20,1
customer_238,Clothing,Clothing Product 18,1
customer_199,Home Appliances,Home Appliances Product 24,1
customer_404,Books,Books Product 3,1
customer_1588,Garden & Outdoors,Garden & Outdoors Product 13,1
customer_1814,Luggage & Travel Accessories,Luggage & Travel Accessories Product 9,1
customer_717,Furniture,Furniture Product 18,1
customer_1973,Baby Products,Baby Products Product 3,1
customer_490,Clothing,Clothing Product 20,1
customer_1388,Musical Instruments,Musical Instruments Product 4,1
customer_2193,Jewelry,Jewelry Product 10,1
customer_231,Clothing,Clothing Product 38,1
customer_321,Footwear,Footwear Product 2,1
customer_911,Furniture,Furniture Product 27,1
customer_122,Home Appliances,Home Appliances Product 10,1
customer_234,Home Appliances,Home Appliances Product 19,1
customer_1327,Musical Instruments,Musical Instruments Product 10,1
customer_1121,Groceries,Groceries Product 27,1
customer_54,Electronics,Electronics Product 29,1
customer_20,Video Games,Video Games Product 14,1
customer_1861,Luggage & Travel Accessories,Luggage & Travel Accessories Product 19,1
customer_1040,Baby Products,Baby Products Product 6,1
customer_1513,Garden & Outdoors,Garden & Outdoors Product 23,1
customer_1921,Video Games,Video Games Product 17,1
customer_1324,Musical Instruments,Musical Instruments Product 6,1
customer_1019,Jewelry,Jewelry Product 12,1
customer_844,Automotive,Automotive Product 6,1
customer_987,Groceries,Groceries Product 25,1
customer_208,Clothing,Clothing Product 37,1
customer_992,Groceries,Groceries Product 24,1
customer_2180,Sporting Goods,Sporting Goods Product 3,1
customer_2151,Furniture,Furniture Product 5,1
customer_640,Electronics,Electronics Product 11,1
customer_969,Toys & Games,Toys & Games Product 28,1
customer_515,Toys & Games,Toys & Games Product 11,1
customer_1947,Video Games,Video Games Product 5,1
customer_554,Toys & Games,Toys & Games Product 30,1
customer_1183,Pet Supplies,Pet Supplies Product 34,1
customer_230,Video Games,Video Games Product 13,1
customer_940,Footwear,Footwear Product 33,1
customer_1112,Jewelry,Jewelry Product 16,1
customer_444,Footwear,Footwear Product 23,1
customer_1401,Office Supplies,Office Supplies Product 14,1
customer_133,Home Appliances,Home Appliances Product 7,1
customer_91,Sporting Goods,Sporting Goods Product 15,1
customer_1505,Garden & Outdoors,Garden & Outdoors Product 8,1
customer_1129,Pet Supplies,Pet Supplies Product 2,1
customer_1635,Tools & Hardware,Tools & Hardware Product 49,1
customer_1861,Luggage & Travel Accessories,Luggage & Travel Accessories Product 33,1
customer_903,Pet Supplies,Pet Supplies Product 12,1
customer_1799,Baby Products,Baby Products Product 7,1
customer_1325,Musical Instruments,Musical Instruments Product 35,1
customer_2213,Video Games,Video Games Product 17,1
customer_30,Electronics,Electronics Product 8,1
customer_984,Groceries,Groceries Product 22,1
customer_1677,Books,Books Product 13,1
customer_999,Toys & Games,Toys & Games Product 20,1
customer_1776,Baby Products,Baby Products Product 6,1
customer_10,Musical Instruments,Musical Instruments Product 31,1
customer_836,Sporting Goods,Sporting Goods Product 13,1
customer_210,Clothing,Clothing Product 4,1
customer_1683,Tools & Hardware,Tools & Hardware Product 5,1
customer_1180,Office Supplies,Office Supplies Product 20,1
customer_30,Electronics,Electronics Product 10,1
customer_323,Video Games,Video Games Product 15,1
customer_914,Groceries,Groceries Product 15,1
customer_1769,Baby Products,Baby Products Product 4,1
customer_1838,Luggage & Travel Accessories,Luggage & Travel Accessories Product 11,1
customer_31,Jewelry,Jewelry Product 7,1
customer_807,Sporting Goods,Sporting Goods Product 14,1
customer_144,Musical Instruments,Musical Instruments Product 8,1
customer_1675,Footwear,Footwear Product 20,1
customer_163,Home Appliances,Home Appliances Product 13,1
customer_1945,Video Games,Video Games Product 7,1
customer_1777,Baby Products,Baby Products Product 2,1
customer_1989,Video Games,Video Games Product 14,1
customer_613,Health & Beauty,Health & Beauty Product 1,1
customer_1973,Video Games,Video Games Product 15,1
customer_1838,Health & Beauty,Health & Beauty Product 13,1
customer_1831,Luggage & Travel Accessories,Luggage & Travel Accessories Product 7,1
customer_2004,Footwear,Footwear Product 38,1
customer_1106,Pet Supplies,Pet Supplies Product 16,1
customer_1423,Home Appliances,Home Appliances Product 7,1
customer_559,Toys & Games,Toys & Games Product 9,1
customer_1673,Video Games,Video Games Product 11,1
customer_2135,Pet Supplies,Pet Supplies Product 10,1
customer_932,Clothing,Clothing Product 38,1
customer_117,Home Appliances,Home Appliances Product 18,1
customer_872,Sporting Goods,Sporting Goods Product 14,1
customer_820,Sporting Goods,Sporting Goods Product 17,1
customer_867,Sporting Goods,Sporting Goods Product 2,1
customer_2472,Electronics,Electronics Product 22,1
customer_2429,Luggage & Travel Accessories,Luggage & Travel Accessories Product 10,1
customer_1833,Luggage & Travel Accessories,Luggage & Travel Accessories Product 10,1
customer_1753,Baby Products,Baby Products Product 1,1
customer_1270,Automotive,Automotive Product 1,1
customer_1509,Books,Books Product 7,1
customer_1667,Tools & Hardware,Tools & Hardware Product 35,1
customer_1896,Luggage & Travel Accessories,Luggage & Travel Accessories Product 32,1
customer_1224,Pet Supplies,Pet Supplies Product 22,1
customer_508,Musical Instruments,Musical Instruments Product 29,1
customer_1296,Electronics,Electronics Product 5,1
customer_2063,Groceries,Groceries Product 20,1
customer_127,Home Appliances,Home Appliances Product 18,1
customer_1747,Musical Instruments,Musical Instruments Product 25,1
customer_1165,Pet Supplies,Pet Supplies Product 8,1
customer_1892,Luggage & Travel Accessories,Luggage & Travel Accessories Product 42,1
customer_1477,Office Supplies,Office Supplies Product 33,1
customer_109,Garden & Outdoors,Garden & Outdoors Product 6,1
customer_1538,Automotive,Automotive Product 2,1
customer_2340,Jewelry,Jewelry Product 11,1
customer_565,Toys & Games,Toys & Games Product 14,1
customer_582,Garden & Outdoors,Garden & Outdoors Product 23,1
customer_538,Toys & Games,Toys & Games Product 8,1
customer_1842,Luggage & Travel Accessories,Luggage & Travel Accessories Product 40,1
customer_66,Electronics,Electronics Product 34,1
customer_1653,Tools & Hardware,Tools & Hardware Product 34,1
customer_1656,Musical Instruments,Musical Instruments Product 33,1
customer_331,Footwear,Footwear Product 23,1
customer_44,Electronics,Electronics Product 40,1
customer_2181,Footwear,Footwear Product 7,1
customer_873,Sporting Goods,Sporting Goods Product 13,1
customer_439,Baby Products,Baby Products Product 9,1
customer_1300,Garden & Outdoors,Garden & Outdoors Product 10,1
customer_410,Books,Books Product 1,1
customer_1169,Luggage & Travel Accessories,Luggage & Travel Accessories Product 5,1
customer_190,Home Appliances,Home Appliances Product 28,1
customer_450,Books,Books Product 7,1
customer_860,Sporting Goods,Sporting Goods Product 12,1
customer_623,Health & Beauty,Health & Beauty Product 14,1
customer_1557,Home Appliances,Home Appliances Product 13,1
customer_1807,Books,Books Product 7,1
customer_1087,Health & Beauty,Health & Beauty Product 4,1
customer_307,Sporting Goods,Sporting Goods Product 24,1
customer_931,Groceries,Groceries Product 13,1
customer_809,Sporting Goods,Sporting Goods Product 7,1
customer_1820,Luggage & Travel Accessories,Luggage & Travel Accessories Product 3,1
customer_779,Furniture,Furniture Product 13,1
customer_1587,Garden & Outdoors,Garden & Outdoors Product 19,1
customer_138,Home Appliances,Home Appliances Product 18,1
customer_34,Electronics,Electronics Product 32,1
customer_1624,Tools & Hardware,Tools & Hardware Product 17,1
customer_437,Musical Instruments,Musical Instruments Product 33,1
customer_447,Baby Products,Baby Products Product 4,1
customer_1008,Tools & Hardware,Tools & Hardware Product 38,1
customer_679,Luggage & Travel Accessories,Luggage & Travel Accessories Product 7,1
customer_40,Clothing,Clothing Product 34,1
customer_1229,Electronics,Electronics Product 27,1
customer_1215,Office Supplies,Office Supplies Product 15,1
customer_1160,Pet Supplies,Pet Supplies Product 21,1
customer_90,Electronics,Electronics Product 28,1
customer_1381,Furniture,Furniture Product 17,1
customer_611,Health & Beauty,Health & Beauty Product 2,1
customer_134,Home Appliances,Home Appliances Product 13,1
customer_1503,Toys & Games,Toys & Games Product 18,1
customer_1553,Garden & Outdoors,Garden & Outdoors Product 4,1
customer_2164,Garden & Outdoors,Garden & Outdoors Product 16,1
customer_2453,Office Supplies,Office Supplies Product 13,1
customer_445,Books,Books Product 7,1
customer_2410,Furniture,Furniture Product 26,1
customer_572,Automotive,Automotive Product 3,1
customer_2135,Luggage & Travel Accessories,Luggage & Travel Accessories Product 18,1
customer_1007,Furniture,Furniture Product 12,1
customer_886,Sporting Goods,Sporting Goods Product 10,1
customer_1182,Pet Supplies,Pet Supplies Product 8,1
customer_285,Clothing,Clothing Product 34,1
customer_852,Garden & Outdoors,Garden & Outdoors Product 7,1
customer_89,Health & Beauty,Health & Beauty Product 5,1
customer_1567,Garden & Outdoors,Garden & Outdoors Product 6,1
customer_1624,Tools & Hardware,Tools & Hardware Product 43,1
customer_864,Automotive,Automotive Product 8,1
customer_202,Clothing,Clothing Product 2,1
customer_1964,Video Games,Video Games Product 12,1
customer_87,Electronics,Electronics Product 12,1
customer_300,Clothing,Clothing Product 37,1
customer_1401,Video Games,Video Games Product 11,1
customer_735,Furniture,Furniture Product 31,1
customer_702,Books,Books Product 15,1
customer_1635,Toys & Games,Toys & Games Product 39,1
customer_1415,Office Supplies,Office Supplies Product 33,1
customer_386,Footwear,Footwear Product 25,1
customer_1465,Office Supplies,Office Supplies Product 1,1
customer_1632,Tools & Hardware,Tools & Hardware Product 36,1
customer_2118,Books,Books Product 16,1
customer_1537,Tools & Hardware,Tools & Hardware Product 45,1
customer_921,Groceries,Groceries Product 24,1
customer_2000,Video Games,Video Games Product 19,1
customer_2092,Sporting Goods,Sporting Goods Product 32,1
customer_839,Sporting Goods,Sporting Goods Product 13,1
customer_377,Footwear,Footwear Product 3,1
customer_809,Electronics,Electronics Product 5,1
customer_1481,Office Supplies,Office Supplies Product 37,1
customer_425,Sporting Goods,Sporting Goods Product 25,1
customer_2514,Fitness Equipment,Yoga Mat,1
customer_648,Office Supplies,Office Supplies Product 19,1
customer_827,Sporting Goods,Sporting Goods Product 30,1
customer_882,Sporting Goods,Sporting Goods Product 32,1
customer_1530,Garden & Outdoors,Garden & Outdoors Product 19,1
customer_1307,Musical Instruments,Musical Instruments Product 20,1
customer_613,Furniture,Furniture Product 41,1
customer_327,Footwear,Footwear Product 19,1
customer_1939,Video Games,Video Games Product 8,1
customer_362,Footwear,Footwear Product 44,1
customer_1762,Tools & Hardware,Tools & Hardware Product 4,1
customer_1864,Luggage & Travel Accessories,Luggage & Travel Accessories Product 11,1
customer_116,Pet Supplies,Pet Supplies Product 30,1
customer_1978,Baby Products,Baby Products Product 3,1
customer_4,Electronics,Electronics Product 16,1
customer_1436,Office Supplies,Office Supplies Product 3,1
customer_1892,Luggage & Travel Accessories,Luggage & Travel Accessories Product 42,1
customer_1347,Musical Instruments,Musical Instruments Product 22,1
customer_1312,Musical Instruments,Musical Instruments Product 29,1
customer_1122,Pet Supplies,Pet Supplies Product 25,1
customer_404,Jewelry,Jewelry Product 18,1
customer_178,Home Appliances,Home Appliances Product 12,1
customer_1266,Health & Beauty,Health & Beauty Product 7,1
customer_625,Health & Beauty,Health & Beauty Product 10,1
customer_1339,Musical Instruments,Musical Instruments Product 32,1
customer_2330,Jewelry,Jewelry Product 7,1
customer_657,Jewelry,Jewelry Product 15,1
customer_421,Books,Books Product 2,1
customer_39,Electronics,Electronics Product 38,1
customer_2402,Musical Instruments,Musical Instruments Product 32,1
customer_1652,Tools & Hardware,Tools & Hardware Product 10,1
customer_1825,Luggage & Travel Accessories,Luggage & Travel Accessories Product 2,1
customer_1664,Tools & Hardware,Tools & Hardware Product 45,1
customer_435,Books,Books Product 20,1
customer_1181,Pet Supplies,Pet Supplies Product 29,1
customer_534,Toys & Games,Toys & Games Product 35,1
customer_1456,Furniture,Furniture Product 36,1
customer_1245,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_46,Electronics,Electronics Product 47,1
customer_1298,Jewelry,Jewelry Product 9,1
customer_79,Footwear,Footwear Product 45,1
customer_790,Tools & Hardware,Tools & Hardware Product 40,1
customer_1979,Video Games,Video Games Product 4,1
customer_2132,Pet Supplies,Pet Supplies Product 22,1
customer_528,Toys & Games,Toys & Games Product 10,1
customer_1865,Video Games,Video Games Product 18,1
customer_1761,Baby Products,Baby Products Product 3,1
customer_930,Groceries,Groceries Product 5,1
customer_499,Books,Books Product 15,1
customer_266,Clothing,Clothing Product 25,1
customer_1031,Electronics,Electronics Product 42,1
customer_1051,Jewelry,Jewelry Product 16,1
customer_845,Sporting Goods,Sporting Goods Product 12,1
customer_548,Toys & Games,Toys & Games Product 29,1
customer_1020,Jewelry,Jewelry Product 14,1
customer_1215,Automotive,Automotive Product 7,1
customer_778,Furniture,Furniture Product 19,1
customer_489,Books,Books Product 19,1
customer_2462,Jewelry,Jewelry Product 17,1
customer_1188,Pet Supplies,Pet Supplies Product 8,1
customer_1598,Tools & Hardware,Tools & Hardware Product 24,1
customer_1456,Office Supplies,Office Supplies Product 50,1
customer_1827,Luggage & Travel Accessories,Luggage & Travel Accessories Product 13,1
customer_1093,Jewelry,Jewelry Product 2,1
customer_195,Home Appliances,Home Appliances Product 15,1
customer_431,Books,Books Product 10,1
customer_149,Tools & Hardware,Tools & Hardware Product 24,1
customer_1911,Video Games,Video Games Product 6,1
customer_1791,Baby Products,Baby Products Product 6,1
customer_785,Office Supplies,Office Supplies Product 31,1
customer_1822,Pet Supplies,Pet Supplies Product 25,1
customer_980,Sporting Goods,Sporting Goods Product 25,1
customer_14,Electronics,Electronics Product 28,1
customer_1555,Garden & Outdoors,Garden & Outdoors Product 7,1
customer_266,Clothing,Clothing Product 25,1
customer_612,Health & Beauty,Health & Beauty Product 9,1
customer_1252,Automotive,Automotive Product 8,1
customer_1365,Musical Instruments,Musical Instruments Product 31,1
customer_651,Luggage & Travel Accessories,Luggage & Travel Accessories Product 25,1
customer_1019,Jewelry,Jewelry Product 11,1
customer_1125,Pet Supplies,Pet Supplies Product 31,1
customer_277,Clothing,Clothing Product 34,1
customer_1174,Footwear,Footwear Product 38,1
customer_389,Footwear,Footwear Product 1,1
customer_1680,Tools & Hardware,Tools & Hardware Product 3,1
customer_482,Books,Books Product 6,1
customer_148,Groceries,Groceries Product 25,1
customer_854,Garden & Outdoors,Garden & Outdoors Product 18,1
customer_1170,Pet Supplies,Pet Supplies Product 7,1
customer_1182,Home Appliances,Home Appliances Product 19,1
customer_2296,Pet Supplies,Pet Supplies Product 9,1
customer_1119,Pet Supplies,Pet Supplies Product 12,1
customer_1302,Musical Instruments,Musical Instruments Product 25,1
customer_301,Footwear,Footwear Product 8,1
customer_981,Groceries,Groceries Product 5,1
customer_1997,Video Games,Video Games Product 1,1
customer_110,Pet Supplies,Pet Supplies Product 10,1
customer_206,Baby Products,Baby Products Product 5,1
customer_1384,Musical Instruments,Musical Instruments Product 5,1
customer_1629,Pet Supplies,Pet Supplies Product 23,1
customer_2146,Furniture,Furniture Product 11,1
customer_862,Toys & Games,Toys & Games Product 24,1
customer_1943,Video Games,Video Games Product 7,1
customer_1431,Office Supplies,Office Supplies Product 16,1
customer_1228,Automotive,Automotive Product 8,1
customer_1937,Electronics,Electronics Product 45,1
customer_1554,Garden & Outdoors,Garden & Outdoors Product 23,1
customer_1595,Electronics,Electronics Product 1,1
customer_331,Footwear,Footwear Product 10,1
customer_675,Health & Beauty,Health & Beauty Product 3,1
customer_851,Sporting Goods,Sporting Goods Product 11,1
customer_1510,Garden & Outdoors,Garden & Outdoors Product 12,1
customer_685,Health & Beauty,Health & Beauty Product 15,1
customer_1135,Pet Supplies,Pet Supplies Product 15,1
customer_449,Books,Books Product 6,1
customer_730,Furniture,Furniture Product 18,1
customer_1987,Video Games,Video Games Product 15,1
customer_1255,Automotive,Automotive Product 3,1
customer_1161,Pet Supplies,Pet Supplies Product 22,1
customer_447,Sporting Goods,Sporting Goods Product 4,1
customer_1451,Office Supplies,Office Supplies Product 12,1
customer_880,Automotive,Automotive Product 11,1
customer_1141,Pet Supplies,Pet Supplies Product 18,1
customer_429,Books,Books Product 12,1
customer_1972,Toys & Games,Toys & Games Product 14,1
customer_1730,Baby Products,Baby Products Product 8,1
customer_256,Sporting Goods,Sporting Goods Product 16,1
customer_808,Sporting Goods,Sporting Goods Product 32,1
customer_1857,Footwear,Footwear Product 9,1
customer_426,Footwear,Footwear Product 34,1
customer_901,Jewelry,Jewelry Product 3,1
customer_2320,Pet Supplies,Pet Supplies Product 18,1
customer_905,Office Supplies,Office Supplies Product 47,1
customer_1037,Jewelry,Jewelry Product 17,1
customer_643,Video Games,Video Games Product 16,1
customer_2278,Jewelry,Jewelry Product 9,1
customer_410,Books,Books Product 1,1
customer_1463,Office Supplies,Office Supplies Product 29,1
customer_21,Electronics,Electronics Product 47,1
customer_410,Books,Books Product 1,1
customer_753,Automotive,Automotive Product 2,1
customer_2303,Pet Supplies,Pet Supplies Product 20,1
customer_683,Health & Beauty,Health & Beauty Product 12,1
customer_335,Footwear,Footwear Product 32,1
customer_1289,Automotive,Automotive Product 2,1
customer_1497,Office Supplies,Office Supplies Product 1,1
customer_519,Toys & Games,Toys & Games Product 36,1
customer_1506,Luggage & Travel Accessories,Luggage & Travel Accessories Product 30,1
customer_1268,Books,Books Product 4,1
customer_234,Tools & Hardware,Tools & Hardware Product 8,1
customer_269,Clothing,Clothing Product 21,1
customer_572,Toys & Games,Toys & Games Product 23,1
customer_1114,Automotive,Automotive Product 8,1
customer_1869,Musical Instruments,Musical Instruments Product 7,1
customer_262,Clothing,Clothing Product 36,1
customer_1576,Garden & Outdoors,Garden & Outdoors Product 23,1
customer_1347,Musical Instruments,Musical Instruments Product 9,1
customer_1983,Video Games,Video Games Product 16,1
customer_1686,Tools & Hardware,Tools & Hardware Product 45,1
customer_397,Footwear,Footwear Product 27,1
customer_221,Clothing,Clothing Product 19,1
customer_310,Footwear,Footwear Product 28,1
customer_656,Health & Beauty,Health & Beauty Product 3,1
customer_1949,Video Games,Video Games Product 15,1
customer_456,Books,Books Product 17,1
customer_1919,Baby Products,Baby Products Product 3,1
customer_1060,Jewelry,Jewelry Product 15,1
customer_722,Furniture,Furniture Product 14,1
customer_2360,Health & Beauty,Health & Beauty Product 4,1
customer_2413,Jewelry,Jewelry Product 1,1
customer_266,Office Supplies,Office Supplies Product 34,1
customer_552,Toys & Games,Toys & Games Product 18,1
customer_1755,Baby Products,Baby Products Product 2,1
customer_568,Toys & Games,Toys & Games Product 6,1
customer_951,Groceries,Groceries Product 19,1
customer_1582,Garden & Outdoors,Garden & Outdoors Product 8,1
customer_1958,Video Games,Video Games Product 19,1
customer_1443,Office Supplies,Office Supplies Product 36,1
customer_1634,Pet Supplies,Pet Supplies Product 24,1
customer_1503,Garden & Outdoors,Garden & Outdoors Product 10,1
customer_1400,Luggage & Travel Accessories,Luggage & Travel Accessories Product 17,1
customer_1890,Luggage & Travel Accessories,Luggage & Travel Accessories Product 31,1
customer_1263,Jewelry,Jewelry Product 6,1
customer_140,Jewelry,Jewelry Product 1,1
customer_1385,Musical Instruments,Musical Instruments Product 22,1
customer_416,Books,Books Product 21,1
customer_54,Electronics,Electronics Product 35,1
customer_1039,Pet Supplies,Pet Supplies Product 1,1
customer_1336,Musical Instruments,Musical Instruments Product 4,1
customer_2222,Footwear,Footwear Product 13,1
customer_415,Books,Books Product 3,1
customer_1848,Luggage & Travel Accessories,Luggage & Travel Accessories Product 31,1
customer_1357,Musical Instruments,Musical Instruments Product 8,1
customer_2199,Automotive,Automotive Product 9,1
customer_504,Toys & Games,Toys & Games Product 28,1
customer_609,Health & Beauty,Health & Beauty Product 11,1
customer_2267,Electronics,Electronics Product 24,1
customer_20,Electronics,Electronics Product 11,1
customer_1335,Musical Instruments,Musical Instruments Product 3,1
customer_88,Electronics,Electronics Product 41,1
customer_347,Sporting Goods,Sporting Goods Product 28,1
customer_1205,Automotive,Automotive Product 1,1
customer_461,Footwear,Footwear Product 12,1
customer_1084,Jewelry,Jewelry Product 5,1
customer_1010,Jewelry,Jewelry Product 6,1
customer_111,Home Appliances,Home Appliances Product 12,1
customer_1212,Automotive,Automotive Product 5,1
customer_2649,Gaming Accessories,Gaming Chair,1
customer_716,Furniture,Furniture Product 5,1
customer_1040,Clothing,Clothing Product 3,1
customer_537,Garden & Outdoors,Garden & Outdoors Product 7,1
customer_763,Furniture,Furniture Product 21,1
customer_2176,Sporting Goods,Sporting Goods Product 32,1
customer_1827,Luggage & Travel Accessories,Luggage & Travel Accessories Product 41,1
customer_1998,Video Games,Video Games Product 3,1
customer_2326,Footwear,Footwear Product 36,1
customer_577,Office Supplies,Office Supplies Product 5,1
customer_1499,Office Supplies,Office Supplies Product 31,1
customer_1895,Luggage & Travel Accessories,Luggage & Travel Accessories Product 15,1
customer_2484,Clothing,Clothing Product 18,1
customer_643,Health & Beauty,Health & Beauty Product 1,1
customer_1347,Musical Instruments,Musical Instruments Product 23,1
customer_853,Sporting Goods,Sporting Goods Product 33,1
customer_2429,Automotive,Automotive Product 3,1
customer_259,Luggage & Travel Accessories,Luggage & Travel Accessories Product 10,1
customer_398,Groceries,Groceries Product 15,1
customer_1062,Books,Books Product 22,1
customer_1183,Pet Supplies,Pet Supplies Product 26,1
customer_2229,Books,Books Product 11,1
customer_849,Video Games,Video Games Product 19,1
customer_1677,Tools & Hardware,Tools & Hardware Product 12,1
customer_2064,Pet Supplies,Pet Supplies Product 10,1
customer_1507,Garden & Outdoors,Garden & Outdoors Product 16,1
customer_892,Sporting Goods,Sporting Goods Product 21,1
customer_1062,Jewelry,Jewelry Product 8,1
customer_678,Health & Beauty,Health & Beauty Product 14,1
customer_1551,Health & Beauty,Health & Beauty Product 12,1
customer_1458,Office Supplies,Office Supplies Product 20,1
customer_200,Pet Supplies,Pet Supplies Product 30,1
customer_2274,Electronics,Electronics Product 24,1
customer_167,Musical Instruments,Musical Instruments Product 31,1
customer_1784,Luggage & Travel Accessories,Luggage & Travel Accessories Product 40,1
customer_57,Electronics,Electronics Product 38,1
customer_1419,Office Supplies,Office Supplies Product 38,1
customer_1106,Pet Supplies,Pet Supplies Product 29,1
customer_1808,Health & Beauty,Health & Beauty Product 7,1
customer_753,Automotive,Automotive Product 4,1
customer_1395,Clothing,Clothing Product 37,1
customer_2323,Furniture,Furniture Product 24,1
customer_435,Sporting Goods,Sporting Goods Product 7,1
customer_582,Toys & Games,Toys & Games Product 35,1
customer_1812,Groceries,Groceries Product 9,1
customer_242,Clothing,Clothing Product 34,1
customer_2464,Musical Instruments,Musical Instruments Product 20,1
customer_1732,Baby Products,Baby Products Product 6,1
customer_425,Books,Books Product 11,1
customer_1232,Automotive,Automotive Product 1,1
customer_1358,Jewelry,Jewelry Product 4,1
customer_1273,Luggage & Travel Accessories,Luggage & Travel Accessories Product 24,1
customer_1231,Automotive,Automotive Product 9,1
customer_1220,Automotive,Automotive Product 11,1
customer_489,Health & Beauty,Health & Beauty Product 1,1
customer_562,Toys & Games,Toys & Games Product 12,1
customer_88,Electronics,Electronics Product 24,1
customer_367,Footwear,Footwear Product 7,1
customer_1295,Automotive,Automotive Product 11,1
customer_889,Sporting Goods,Sporting Goods Product 3,1
customer_1699,Tools & Hardware,Tools & Hardware Product 10,1
customer_1245,Clothing,Clothing Product 12,1
customer_1772,Baby Products,Baby Products Product 7,1
customer_1381,Musical Instruments,Musical Instruments Product 24,1
customer_8,Sporting Goods,Sporting Goods Product 32,1
customer_1550,Garden & Outdoors,Garden & Outdoors Product 16,1
customer_1783,Toys & Games,Toys & Games Product 28,1
customer_1243,Automotive,Automotive Product 6,1
customer_1255,Health & Beauty,Health & Beauty Product 6,1
customer_405,Books,Books Product 20,1
customer_1906,Groceries,Groceries Product 21,1
customer_1051,Furniture,Furniture Product 11,1
customer_201,Pet Supplies,Pet Supplies Product 30,1
customer_430,Automotive,Automotive Product 6,1
customer_1249,Clothing,Clothing Product 11,1
customer_840,Groceries,Groceries Product 4,1
customer_406,Books,Books Product 15,1
customer_73,Sporting Goods,Sporting Goods Product 29,1
customer_1076,Jewelry,Jewelry Product 8,1
